sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2023-12-24T09:42:59;97696.72;;;9.02;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:45:26;97691.41;;;9.02;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:47:53;97686.75;;;8.97;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:50:20;97682.75;;;8.88;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:52:46;97676.22;;;8.91;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:55:14;97678.25;;;8.89;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:57:40;97686.81;;;8.91;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:00:07;97680.91;;;8.89;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:02:35;97698.00;;;8.93;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:05:02;97697.13;;;8.99;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:07:37;97689.38;;;8.97;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:10:05;97695.88;;;9.01;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:12:33;97703.25;;;8.99;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:15:00;97693.47;;;9.00;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:19:54;97686.09;;;9.02;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:22:22;97684.03;;;9.04;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:24:50;97682.19;;;9.04;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:27:24;97681.09;;;9.12;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:29:50;97677.41;;;9.13;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:32:23;97677.66;;;9.11;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:34:58;97681.19;;;9.23;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:37:25;97671.63;;;9.22;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:40:03;97660.59;;;9.25;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:42:30;97670.66;;;9.35;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:44:56;97681.00;;;9.43;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:47:23;97674.44;;;9.45;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:49:49;97672.28;;;9.54;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:52:17;97681.66;;;9.56;100.00
113;BME280;45999;48.808;9.182;2023-12-24T10:54:43;97681.13;;;9.48;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:00:09;97681.66;;;9.56;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:02:43;97685.72;;;9.59;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:05:09;97681.34;;;9.64;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:07:46;97670.81;;;9.76;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:10:38;97660.94;;;9.83;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:15:58;97663.28;;;9.91;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:18:44;97659.13;;;9.95;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:21:15;97649.03;;;10.03;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:24:14;97667.78;;;10.08;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:26:29;97657.16;;;10.08;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:29:00;97656.22;;;10.14;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:31:28;97665.97;;;10.20;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:33:55;97662.59;;;10.13;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:36:23;97661.69;;;10.19;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:38:58;97664.72;;;10.23;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:41:25;97671.19;;;10.27;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:46:25;97657.66;;;10.28;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:49:01;97650.44;;;10.35;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:51:27;97654.25;;;10.39;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:54:00;97656.22;;;10.44;100.00
113;BME280;45999;48.808;9.182;2023-12-24T11:56:28;97659.94;;;10.54;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:01:22;97660.31;;;10.69;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:03:57;97664.34;;;10.72;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:06:28;97662.63;;;10.77;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:08:55;97657.66;;;10.81;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:11:22;97657.09;;;10.90;100.00
