date,city,pm25,pm10
2022-12-22,"frankfurt-schwanheim,-germany", 13, 4
2022-12-23,"dresden-bergstraße,-germany", 24, 9
2022-12-23,"berlin,-germany", 59, 17
2022-12-23,"hannover,-germany",, 7
2022-12-23,"sternschanze,-hamburg, germany", 47, 12
2022-12-23,"stuttgart-bad-cannstatt, germany", 13, 6
2022-12-23,"frankfurt-schwanheim,-germany", 13, 8
2022-12-23,"potsdam-zentrum,-germany", 50, 10
2022-12-23,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 51, 10
2022-12-23,munich, , 9
2022-12-24,"berlin,-germany", 55, 18
2022-12-24,"frankfurt-schwanheim,-germany", 24, 9
2022-12-24,"potsdam-zentrum,-germany", 39, 10
2022-12-24,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 38, 15
2022-12-24,"stuttgart-bad-cannstatt, germany", 15, 9
2022-12-24,munich, , 14
2022-12-24,"hannover,-germany",, 8
2022-12-24,"dresden-bergstraße,-germany", 21, 9
2022-12-24,"sternschanze,-hamburg, germany", 34, 13
2022-12-25,"frankfurt-schwanheim,-germany", 26, 4
2022-12-25,"potsdam-zentrum,-germany", 41, 6
2022-12-25,munich, , 9
2022-12-25,"dresden-bergstraße,-germany", 19, 6
2022-12-25,"stuttgart-bad-cannstatt, germany", 31, 6
2022-12-25,"sternschanze,-hamburg, germany", 28, 10
2022-12-25,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 51, 11
2022-12-25,"hannover,-germany",, 10
2022-12-25,"berlin,-germany", 56, 11
2022-12-26,"stuttgart-bad-cannstatt, germany", 22, 4
2022-12-26,munich, , 13
2022-12-26,"potsdam-zentrum,-germany", 22, 8
2022-12-26,"frankfurt-schwanheim,-germany", 12, 5
2022-12-26,"dresden-bergstraße,-germany", 13, 8
2022-12-26,"hannover,-germany",, 6
2022-12-26,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 36, 9
2022-12-26,"berlin,-germany", 37, 15
2022-12-26,"sternschanze,-hamburg, germany", 23, 8
2022-12-27,"frankfurt-schwanheim,-germany", 17, 6
2022-12-27,"berlin,-germany", 43, 11
2022-12-27,"dresden-bergstraße,-germany", 16, 10
2022-12-27,"hannover,-germany",, 9
2022-12-27,munich, , 18
2022-12-27,"sternschanze,-hamburg, germany", 18, 9
2022-12-27,"potsdam-zentrum,-germany", 30, 5
2022-12-27,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 25, 6
2022-12-27,"stuttgart-bad-cannstatt, germany", 14, 10
2022-12-28,munich, , 15
2022-12-28,"hannover,-germany",, 4
2022-12-28,"berlin,-germany", 40, 10
2022-12-28,"dresden-bergstraße,-germany", 15, 10
2022-12-28,"potsdam-zentrum,-germany", 21, 4
2022-12-28,"stuttgart-bad-cannstatt, germany", 34, 8
2022-12-28,"sternschanze,-hamburg, germany", 21, 6
2022-12-28,"frankfurt-schwanheim,-germany", 22, 4
2022-12-28,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 25, 7
2022-12-29,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 21, 11
2022-12-29,"frankfurt-schwanheim,-germany", 11, 4
2022-12-29,"dresden-bergstraße,-germany", 16, 10
2022-12-29,"potsdam-zentrum,-germany", 15, 6
2022-12-29,"berlin,-germany", 34, 15
2022-12-29,"sternschanze,-hamburg, germany", 17, 9
2022-12-29,munich, , 16
2022-12-29,"stuttgart-bad-cannstatt, germany", 24, 4
2022-12-29,"hannover,-germany",, 5
2022-12-30,munich, , 9
2022-12-30,"sternschanze,-hamburg, germany", 23, 9
2022-12-30,"hannover,-germany",, 7
2022-12-30,"stuttgart-bad-cannstatt, germany", 10, 3
2022-12-30,"frankfurt-schwanheim,-germany", 13, 4
2022-12-30,"potsdam-zentrum,-germany", 19, 5
2022-12-30,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 29, 6
2022-12-30,"berlin,-germany", 38, 17
2022-12-30,"dresden-bergstraße,-germany", 27, 11
2022-12-31,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 20, 20
2022-12-31,"hannover,-germany",, 4
2022-12-31,"stuttgart-bad-cannstatt, germany", 10, 35
2022-12-31,"potsdam-zentrum,-germany", 20, 14
2022-12-31,"frankfurt-schwanheim,-germany", 9, 14
2022-12-31,"berlin,-germany", 44, 55
2022-12-31,munich, , 30
2022-12-31,"dresden-bergstraße,-germany", 34, 21
2022-12-31,"sternschanze,-hamburg, germany", 25, 19
2023-01-01,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 47, 8
2023-01-01,munich, , 66
2023-01-01,"potsdam-zentrum,-germany", 46, 9
2023-01-01,"stuttgart-bad-cannstatt, germany", 91, 17
2023-01-01,"frankfurt-schwanheim,-germany", 39, 12
2023-01-01,"hannover,-germany",, 14
2023-01-01,"dresden-bergstraße,-germany", 43, 17
2023-01-01,"sternschanze,-hamburg, germany", 58, 13
2023-01-01,"berlin,-germany", 89, 24
2023-01-02,"dresden-bergstraße,-germany", 43, 7
2023-01-02,"frankfurt-schwanheim,-germany", 29, 5
2023-01-02,munich, , 30
2023-01-02,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 27, 14
2023-01-02,"stuttgart-bad-cannstatt, germany", 44, 9
2023-01-02,"potsdam-zentrum,-germany", 31, 12
2023-01-02,"berlin,-germany", 46, 21
2023-01-02,"sternschanze,-hamburg, germany", 30, 9
2023-01-02,"hannover,-germany",, 9
2023-01-03,"potsdam-zentrum,-germany", 43, 5
2023-01-03,"hannover,-germany",, 7
2023-01-03,"sternschanze,-hamburg, germany", 19, 10
2023-01-03,munich, , 14
2023-01-03,"berlin,-germany", 54, 12
2023-01-03,"dresden-bergstraße,-germany", 23, 6
2023-01-03,"frankfurt-schwanheim,-germany", 17, 5
2023-01-03,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 34, 9
2023-01-03,"stuttgart-bad-cannstatt, germany", 21, 11
2023-01-04,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 31, 12
2023-01-04,"berlin,-germany", 38, 7
2023-01-04,"sternschanze,-hamburg, germany", 18, 7
2023-01-04,"stuttgart-bad-cannstatt, germany", 36, 4
2023-01-04,"frankfurt-schwanheim,-germany", 20, 6
2023-01-04,"dresden-bergstraße,-germany", , 6
2023-01-04,munich, , 12
2023-01-04,"hannover,-germany",, 5
2023-01-04,"potsdam-zentrum,-germany", 21, 5
2023-01-05,"hannover,-germany",, 8
2023-01-05,"potsdam-zentrum,-germany", 17, 7
2023-01-05,"frankfurt-schwanheim,-germany", 19, 3
2023-01-05,"sternschanze,-hamburg, germany", 11, 11
2023-01-05,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 28, 10
2023-01-05,"stuttgart-bad-cannstatt, germany", 11, 6
2023-01-05,"berlin,-germany", 22, 14
2023-01-05,"dresden-bergstraße,-germany", 12, 6
2023-01-05,munich, , 9
2023-01-06,"stuttgart-bad-cannstatt, germany", 18, 6
2023-01-06,"potsdam-zentrum,-germany", 27, 7
2023-01-06,munich, , 10
2023-01-06,"sternschanze,-hamburg, germany", 22, 12
2023-01-06,"frankfurt-schwanheim,-germany", 8, 4
2023-01-06,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 29, 11
2023-01-06,"hannover,-germany",, 7
2023-01-06,"dresden-bergstraße,-germany", 13, 10
2023-01-06,"berlin,-germany", 43, 15
2023-01-07,"dresden-bergstraße,-germany", 39, 12
2023-01-07,munich, , 13
2023-01-07,"sternschanze,-hamburg, germany", 31, 5
2023-01-07,"hannover,-germany",, 4
2023-01-07,"potsdam-zentrum,-germany", 27, 8
2023-01-07,"berlin,-germany", 47, 16
2023-01-07,"stuttgart-bad-cannstatt, germany", 22, 10
2023-01-07,"frankfurt-schwanheim,-germany", 12, 5
2023-01-07,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 38, 7
2023-01-08,"hannover,-germany",, 4
2023-01-08,"dresden-bergstraße,-germany", 29, 12
2023-01-08,"frankfurt-schwanheim,-germany", 20, 3
2023-01-08,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 23, 12
2023-01-08,"potsdam-zentrum,-germany", 35, 8
2023-01-08,munich, , 13
2023-01-08,"sternschanze,-hamburg, germany", 14, 8
2023-01-08,"stuttgart-bad-cannstatt, germany", 37, 5
2023-01-08,"berlin,-germany", 53, 16
2023-01-09,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 37, 15
2023-01-09,"frankfurt-schwanheim,-germany", 6, 6
2023-01-09,"stuttgart-bad-cannstatt, germany", 18, 4
2023-01-09,"potsdam-zentrum,-germany", 37, 9
2023-01-09,munich, , 10
2023-01-09,"berlin,-germany", 51, 18
2023-01-09,"sternschanze,-hamburg, germany", 21, 12
2023-01-09,"hannover,-germany",, 4
2023-01-09,"dresden-bergstraße,-germany", 26, 10
2023-01-10,"stuttgart-bad-cannstatt, germany", 11, 6
2023-01-10,"berlin,-germany", 50, 12
2023-01-10,"sternschanze,-hamburg, germany", 29, 9
2023-01-10,"dresden-bergstraße,-germany", 24, 7
2023-01-10,"frankfurt-schwanheim,-germany", 17, 4
2023-01-10,munich, , 14
2023-01-10,"potsdam-zentrum,-germany", 36, 5
2023-01-10,"hannover,-germany",, 11
2023-01-10,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 46, 4
2023-01-11,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 10, 6
2023-01-11,"stuttgart-bad-cannstatt, germany", 15, 5
2023-01-11,"sternschanze,-hamburg, germany", 19, 9
2023-01-11,"hannover,-germany",, 7
2023-01-11,"potsdam-zentrum,-germany", 19, 4
2023-01-11,"berlin,-germany", 36, 10
2023-01-11,munich, , 15
2023-01-11,"dresden-bergstraße,-germany", 19, 7
2023-01-11,"frankfurt-schwanheim,-germany", 12, 3
2023-01-12,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 18, 12
2023-01-12,"sternschanze,-hamburg, germany", 15, 8
2023-01-12,"stuttgart-bad-cannstatt, germany", 14, 4
2023-01-12,"berlin,-germany", 31, 9
2023-01-12,"frankfurt-schwanheim,-germany", 12, 3
2023-01-12,munich, , 14
2023-01-12,"dresden-bergstraße,-germany", 14, 3
2023-01-12,"potsdam-zentrum,-germany", 18, 3
2023-01-12,"hannover,-germany",, 4
2023-01-13,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 33, 10
2023-01-13,"dresden-bergstraße,-germany", , 6
2023-01-13,"potsdam-zentrum,-germany", 9, 4
2023-01-13,"hannover,-germany",, 7
2023-01-13,munich, , 10
2023-01-13,"stuttgart-bad-cannstatt, germany", 9, 5
2023-01-13,"frankfurt-schwanheim,-germany", 8, 5
2023-01-13,"sternschanze,-hamburg, germany", 21, 9
2023-01-13,"berlin,-germany", 25, 10
2023-01-14,"berlin,-germany", 33, 7
2023-01-14,"dresden-bergstraße,-germany", , 3
2023-01-14,"potsdam-zentrum,-germany", 16, 2
2023-01-14,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 29, 7
2023-01-14,"hannover,-germany",, 7
2023-01-14,"frankfurt-schwanheim,-germany", 16, 2
2023-01-14,munich, , 9
2023-01-14,"sternschanze,-hamburg, germany", 15, 6
2023-01-14,"stuttgart-bad-cannstatt, germany", 13, 3
2023-01-15,"sternschanze,-hamburg, germany", 17, 6
2023-01-15,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 17, 7
2023-01-15,munich, , 6
2023-01-15,"stuttgart-bad-cannstatt, germany", 8, 5
2023-01-15,"potsdam-zentrum,-germany", 7, 3
2023-01-15,"frankfurt-schwanheim,-germany", 5, 2
2023-01-15,"berlin,-germany", 23, 11
2023-01-15,"hannover,-germany",, 3
2023-01-15,"dresden-bergstraße,-germany", , 7
2023-01-16,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 19, 6
2023-01-16,"dresden-bergstraße,-germany", 16, 14
2023-01-16,"stuttgart-bad-cannstatt, germany", 10, 5
2023-01-16,"hannover,-germany",, 3
2023-01-16,"sternschanze,-hamburg, germany", 13, 6
2023-01-16,"berlin,-germany", 30, 15
2023-01-16,"potsdam-zentrum,-germany", 15, 5
2023-01-16,"frankfurt-schwanheim,-germany", 7, 5
2023-01-16,munich, , 11
2023-01-17,"hannover,-germany",, 6
2023-01-17,"potsdam-zentrum,-germany", 19, 16
2023-01-17,"frankfurt-schwanheim,-germany", 16, 8
2023-01-17,"berlin,-germany", 35, 24
2023-01-17,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 15, 16
2023-01-17,"stuttgart-bad-cannstatt, germany", 11, 9
2023-01-17,"dresden-bergstraße,-germany", 44, 19
2023-01-17,munich, , 13
2023-01-17,"sternschanze,-hamburg, germany", 16, 14
2023-01-18,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 54, 14
2023-01-18,"dresden-bergstraße,-germany", 46, 18
2023-01-18,"hannover,-germany",, 13
2023-01-18,munich, , 21
2023-01-18,"sternschanze,-hamburg, germany", 42, 19
2023-01-18,"frankfurt-schwanheim,-germany", 27, 12
2023-01-18,"berlin,-germany", 64, 27
2023-01-18,"stuttgart-bad-cannstatt, germany", 32, 14
2023-01-18,"potsdam-zentrum,-germany", 55, 16
2023-01-19,"sternschanze,-hamburg, germany", 54, 17
2023-01-19,"frankfurt-schwanheim,-germany", 47, 15
2023-01-19,"dresden-bergstraße,-germany", 44, 24
2023-01-19,"potsdam-zentrum,-germany", 58, 24
2023-01-19,munich, , 32
2023-01-19,"hannover,-germany",, 12
2023-01-19,"berlin,-germany", 71, 31
2023-01-19,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 46, 17
2023-01-19,"stuttgart-bad-cannstatt, germany", 48, 20
2023-01-20,"berlin,-germany", 79, 15
2023-01-20,"sternschanze,-hamburg, germany", 47, 18
2023-01-20,"dresden-bergstraße,-germany", 59, 13
2023-01-20,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 55, 11
2023-01-20,munich, , 30
2023-01-20,"frankfurt-schwanheim,-germany", 55, 12
2023-01-20,"potsdam-zentrum,-germany", 74, 10
2023-01-20,"hannover,-germany",, 18
2023-01-20,"stuttgart-bad-cannstatt, germany", 59, 22
2023-01-21,"berlin,-germany", 50, 13
2023-01-21,"hannover,-germany",, 19
2023-01-21,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 43, 8
2023-01-21,munich, , 22
2023-01-21,"stuttgart-bad-cannstatt, germany", 65, 16
2023-01-21,"sternschanze,-hamburg, germany", 55, 9
2023-01-21,"dresden-bergstraße,-germany", 26, 10
2023-01-21,"frankfurt-schwanheim,-germany", 48, 5
2023-01-21,"potsdam-zentrum,-germany", 40, 9
2023-01-22,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 24, 15
2023-01-22,"frankfurt-schwanheim,-germany", 23, 8
2023-01-22,"stuttgart-bad-cannstatt, germany", 58, 13
2023-01-22,"hannover,-germany",, 7
2023-01-22,"berlin,-germany", 46, 23
2023-01-22,munich, , 18
2023-01-22,"potsdam-zentrum,-germany", 40, 18
2023-01-22,"sternschanze,-hamburg, germany", 25, 9
2023-01-22,"dresden-bergstraße,-germany", 25, 19
2023-01-23,"potsdam-zentrum,-germany", 64, 23
2023-01-23,"berlin,-germany", 67, 29
2023-01-23,"frankfurt-schwanheim,-germany", 34, 12
2023-01-23,"stuttgart-bad-cannstatt, germany", 52, 15
2023-01-23,"hannover,-germany",, 16
2023-01-23,munich, , 33
2023-01-23,"sternschanze,-hamburg, germany", 22, 14
2023-01-23,"dresden-bergstraße,-germany", 50, 29
2023-01-23,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 49, 24
2023-01-24,munich, , 24
2023-01-24,"berlin,-germany", 76, 24
2023-01-24,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 62, 29
2023-01-24,"stuttgart-bad-cannstatt, germany", 55, 15
2023-01-24,"hannover,-germany",, 8
2023-01-24,"sternschanze,-hamburg, germany", 49, 16
2023-01-24,"dresden-bergstraße,-germany", 70, 20
2023-01-24,"potsdam-zentrum,-germany", 75, 15
2023-01-24,"frankfurt-schwanheim,-germany", 48, 14
2023-01-25,"hannover,-germany",, 10
2023-01-25,"frankfurt-schwanheim,-germany", 54, 11
2023-01-25,"berlin,-germany", 69, 19
2023-01-25,munich, , 11
2023-01-25,"dresden-bergstraße,-germany", 48, 23
2023-01-25,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 81, 15
2023-01-25,"sternschanze,-hamburg, germany", 50, 21
2023-01-25,"potsdam-zentrum,-germany", 59, 11
2023-01-25,"stuttgart-bad-cannstatt, germany", 57, 16
2023-01-26,"frankfurt-schwanheim,-germany", 42, 7
2023-01-26,"potsdam-zentrum,-germany", 47, 8
2023-01-26,munich, , 20
2023-01-26,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 47, 5
2023-01-26,"dresden-bergstraße,-germany", 50, 17
2023-01-26,"hannover,-germany",, 35
2023-01-26,"stuttgart-bad-cannstatt, germany", 58, 16
2023-01-26,"berlin,-germany", 61, 12
2023-01-26,"sternschanze,-hamburg, germany", 60, 6
2023-01-27,munich, , 17
2023-01-27,"berlin,-germany", 44, 16
2023-01-27,"potsdam-zentrum,-germany", 33, 6
2023-01-27,"hannover,-germany",, 7
2023-01-27,"dresden-bergstraße,-germany", 37, 19
2023-01-27,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 14, 18
2023-01-27,"sternschanze,-hamburg, germany", 20, 9
2023-01-27,"stuttgart-bad-cannstatt, germany", 58, 14
2023-01-27,"frankfurt-schwanheim,-germany", 27, 6
2023-01-28,"sternschanze,-hamburg, germany", 22, 21
2023-01-28,munich, , 18
2023-01-28,"dresden-bergstraße,-germany", 54, 23
2023-01-28,"potsdam-zentrum,-germany", 24, 14
2023-01-28,"stuttgart-bad-cannstatt, germany", 49, 15
2023-01-28,"berlin,-germany", 44, 20
2023-01-28,"hannover,-germany",, 9
2023-01-28,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 57, 11
2023-01-28,"frankfurt-schwanheim,-germany", 19, 11
2023-01-29,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 42, 13
2023-01-29,"berlin,-germany", 62, 13
2023-01-29,"stuttgart-bad-cannstatt, germany", 49, 19
2023-01-29,munich, , 26
2023-01-29,"hannover,-germany",, 16
2023-01-29,"frankfurt-schwanheim,-germany", 43, 10
2023-01-29,"sternschanze,-hamburg, germany", 56, 18
2023-01-29,"dresden-bergstraße,-germany", 51, 11
2023-01-29,"potsdam-zentrum,-germany", 55, 8
2023-01-30,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 38, 
2023-01-30,"stuttgart-bad-cannstatt, germany", 57, 11
2023-01-30,"potsdam-zentrum,-germany", 33, 7
2023-01-30,"dresden-bergstraße,-germany", 25, 8
2023-01-30,munich, , 32
2023-01-30,"berlin,-germany", 44, 12
2023-01-30,"sternschanze,-hamburg, germany", 53, 11
2023-01-30,"frankfurt-schwanheim,-germany", 36, 8
2023-01-30,"hannover,-germany",, 10
2023-01-31,munich, , 29
2023-01-31,"berlin,-germany", 41, 10
2023-01-31,"dresden-bergstraße,-germany", , 9
2023-01-31,"stuttgart-bad-cannstatt, germany", 32, 11
2023-01-31,"frankfurt-schwanheim,-germany", 28, 7
2023-01-31,"sternschanze,-hamburg, germany", 13, 14
2023-01-31,"potsdam-zentrum,-germany", 26, 6
2023-01-31,"hannover,-germany",, 12
2023-02-01,"potsdam-zentrum,-germany", 20, 6
2023-02-01,"frankfurt-schwanheim,-germany", 22, 4
2023-02-01,"berlin,-germany", 32, 13
2023-02-01,"stuttgart-bad-cannstatt, germany", 26, 9
2023-02-01,"hannover,-germany",, 11
2023-02-01,"sternschanze,-hamburg, germany", 11, 13
2023-02-01,munich, , 24
2023-02-01,"dresden-bergstraße,-germany", , 8
2023-02-02,"potsdam-zentrum,-germany", 22, 7
2023-02-02,munich, , 11
2023-02-02,"berlin,-germany", 35, 13
2023-02-02,"frankfurt-schwanheim,-germany", 13, 4
2023-02-02,"dresden-bergstraße,-germany", , 6
2023-02-02,"hannover,-germany",, 11
2023-02-02,"stuttgart-bad-cannstatt, germany", 21, 4
2023-02-02,"sternschanze,-hamburg, germany", 13, 13
2023-02-03,"stuttgart-bad-cannstatt, germany", 11, 5
2023-02-03,"frankfurt-schwanheim,-germany", 12, 11
2023-02-03,"sternschanze,-hamburg, germany", 23, 10
2023-02-03,"potsdam-zentrum,-germany", 30, 3
2023-02-03,munich, , 11
2023-02-03,"dresden-bergstraße,-germany", , 6
2023-02-03,"hannover,-germany",, 11
2023-02-03,"berlin,-germany", 42, 8
2023-02-04,"frankfurt-schwanheim,-germany", 30, 10
2023-02-04,"berlin,-germany", 25, 19
2023-02-04,munich, , 14
2023-02-04,"sternschanze,-hamburg, germany", 15, 9
2023-02-04,"potsdam-zentrum,-germany", 11, 8
2023-02-04,"stuttgart-bad-cannstatt, germany", 15, 15
2023-02-04,"hannover,-germany",, 8
2023-02-04,"dresden-bergstraße,-germany", , 11
2023-02-05,"dresden-bergstraße,-germany", , 26
2023-02-05,munich, , 20
2023-02-05,"potsdam-zentrum,-germany", 33, 17
2023-02-05,"stuttgart-bad-cannstatt, germany", 49, 15
2023-02-05,"hannover,-germany",, 11
2023-02-05,"frankfurt-schwanheim,-germany", 39, 8
2023-02-05,"sternschanze,-hamburg, germany", 24, 16
2023-02-05,"berlin,-germany", 53, 26
2023-02-05,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", , 
2023-02-06,"dresden-bergstraße,-germany", 52, 38
2023-02-06,"frankfurt-schwanheim,-germany", 30, 12
2023-02-06,"hannover,-germany",, 13
2023-02-06,"berlin,-germany", 75, 45
2023-02-06,munich, , 25
2023-02-06,"potsdam-zentrum,-germany", 62, 24
2023-02-06,"stuttgart-bad-cannstatt, germany", 55, 14
2023-02-06,"sternschanze,-hamburg, germany", 46, 16
2023-02-06,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", , 22
2023-02-07,"potsdam-zentrum,-germany", 78, 31
2023-02-07,"berlin,-germany", 102, 45
2023-02-07,"hannover,-germany",, 14
2023-02-07,"frankfurt-schwanheim,-germany", 40, 16
2023-02-07,"sternschanze,-hamburg, germany", 49, 25
2023-02-07,"dresden-bergstraße,-germany", 102, 36
2023-02-07,munich, , 26
2023-02-07,"stuttgart-bad-cannstatt, germany", 53, 19
2023-02-07,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 56, 42
2023-02-08,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 90, 53
2023-02-08,"dresden-bergstraße,-germany", 77, 28
2023-02-08,"hannover,-germany",, 26
2023-02-08,"sternschanze,-hamburg, germany", 71, 31
2023-02-08,"stuttgart-bad-cannstatt, germany", 62, 26
2023-02-08,"potsdam-zentrum,-germany", 94, 18
2023-02-08,munich, , 26
2023-02-08,"berlin,-germany", 101, 35
2023-02-08,"frankfurt-schwanheim,-germany", 52, 25
2023-02-09,"dresden-bergstraße,-germany", 91, 30
2023-02-09,"frankfurt-schwanheim,-germany", 74, 36
2023-02-09,"sternschanze,-hamburg, germany", 83, 29
2023-02-09,"stuttgart-bad-cannstatt, germany", 74, 46
2023-02-09,"berlin,-germany", 73, 35
2023-02-09,"potsdam-zentrum,-germany", 61, 27
2023-02-09,munich, , 43
2023-02-09,"hannover,-germany",, 19
2023-02-09,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 80, 25
2023-02-10,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 63, 13
2023-02-10,"hannover,-germany",, 27
2023-02-10,"dresden-bergstraße,-germany", 74, 22
2023-02-10,"berlin,-germany", 85, 27
2023-02-10,"frankfurt-schwanheim,-germany", 96, 27
2023-02-10,munich, , 47
2023-02-10,"sternschanze,-hamburg, germany", 74, 20
2023-02-10,"stuttgart-bad-cannstatt, germany", 108, 44
2023-02-10,"potsdam-zentrum,-germany", 82, 23
2023-02-11,"hannover,-germany",, 23
2023-02-11,munich, , 44
2023-02-11,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 38, 
2023-02-11,"dresden-bergstraße,-germany", 63, 12
2023-02-11,"stuttgart-bad-cannstatt, germany", 106, 32
2023-02-11,"sternschanze,-hamburg, germany", 63, 10
